fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
11/01/2008 12:00:00 AM,ANTIOQUIA,LA CEJA,DESLIZAMIENTO,05376,,1,,25,6,1,5,,,,,,,,,,DAÑOS EN CULTIVOS,,,0,0,0,0,,,0
12/27/2011 12:00:00 AM,CUNDINAMARCA,LA VEGA,INUNDACION,25402,,,,,,,,,,,,,,,,,,,,0,0,0,0,,200000000,200000000
06/25/2013 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,,,25,5,,5,,,,,,,,,,,0,,0,0,0,0,,0,0
10/23/2012 12:00:00 AM,VALLE DEL CAUCA,CALI,INUNDACION,76001,,,,,,,,,,,,,,,,,,,,0,0,0,0,17400000,0,17400000
04/23/2013 12:00:00 AM,SANTANDER,SAN VICENTE DE CHUCURI,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
04/12/2009 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,INUNDACION,11001,,,,,,,,,,,,,1,,,,,,,0,0,0,0,,,0
01/22/2012 12:00:00 AM,NARIÑO,TANGUA,DESLIZAMIENTO,52788,,,,100,25,,25,5,,,,,,1,,,,,,0,0,0,0,,0,0
06/28/2009 12:00:00 AM,ATLÁNTICO,BARRANQUILLA,INUNDACION,08001,,,,440,58,13,45,,,,,,,,,,,,,0,0,0,0,,,0
05/12/2006 12:00:00 AM,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,25572,,,,150,30,,,,,,,,,,,,,,,0,0,0,0,,,0
11/16/2008 12:00:00 AM,ANTIOQUIA,LA UNIÓN,INUNDACION,05400,,,,,,,,,,,1,,,,,,,,,0,0,0,0,,,0
07/24/2012 12:00:00 AM,QUINDIO,ARMENIA,INCENDIO FORESTAL,63001,,,,,,,,,,,,,,,,0.87,,,,0,0,0,0,,0,0
02/10/2006 12:00:00 AM,CAUCA,TIMBÍO,INUNDACION,19807,,,,1685,337,,337,,,,,,,,,,,,38849,44884200,27604500,121320688,0,,,193809388
06/24/2000 12:00:00 AM,ANTIOQUIA,PEÑOL,DESLIZAMIENTO,05541,,3,,3,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
06/01/2010 12:00:00 AM,NORTE DE SANTANDER,CHITAGÁ,DESLIZAMIENTO,54174,,,,272,58,,58,1,,,1,1,,,,,,,,0,0,0,0,,0,0
06/26/2012 12:00:00 AM,BOYACÁ,PANQUEBA,INUNDACION,15522,,,,,,,,,,,,,,,,,,,,0,0,0,0,,30000000,30000000
07/11/2012 12:00:00 AM,CALDAS,PALESTINA,INCENDIO FORESTAL,17524,,,,,,,,,,,,,,,,1,,,,0,0,0,0,,0,0
08/23/2001 12:00:00 AM,NARIÑO,TÚQUERRES,INCENDIO FORESTAL,52838,,,,,,,,,,,,,,,,8,,,,0,0,0,0,,,0
07/17/2010 12:00:00 AM,LA GUAJIRA,MAICAO,INUNDACION,44430,,,,1045,209,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/20/2000 12:00:00 AM,CESAR,ASTREA,INUNDACION,20032,,,,139,45,8,12,,,,,,,,,,DESBORDAMIENTO DE POZOS SEPTICOS,,,0,0,0,0,,,0
05/14/2013 12:00:00 AM,TOLIMA,IBAGUE,INCENDIO ESTRUCTURAL,,,,,,,,,,,,,,,,,,1,0,,0,0,0,0,,0,0
02/22/1999 12:00:00 AM,CALDAS,SUPÍA,INUNDACION,17777,,,,,,,,1,,,,,,,,,,,,,,,,,,0
04/28/2013 12:00:00 AM,TOLIMA,VILLAHERMOSA,VENDAVAL,73870,,,,85,17,2,15,,,,,,,,,,,0,,0,70,13945812.32,70,,0,13945952.32
10/15/2003 12:00:00 AM,CAQUETÁ,CURILLO,INUNDACION,18205,,,,1540,308,,,,,,,,,,,1334.25,PERDIDA DE CULTIVOS DE MAIZ PLATANO. YUCA. PATILLA Y OTRS.,,37950,0,9856000,0,0,,,9856000
04/13/2012 12:00:00 AM,CUNDINAMARCA,TENJO,INUNDACION,25799,,,,120,30,,30,,,,,,,,,,,,,0,0,0,0,,0,0
01/05/2009 12:00:00 AM,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,25572,,,,,,,,,,,,,,,,,,,39925,0,0,0,0,279776062,,279776062
10/09/2008 12:00:00 AM,ATLÁNTICO,LURUACO,INUNDACION,08421,,,,388,97,,73,,,,,,,,,,,,,0,0,0,0,,,0
06/21/2008 12:00:00 AM,VALLE DEL CAUCA,LA CUMBRE,INUNDACION,76377,,,,65,13,,13,,,,,,,1,1,,,,,0,0,0,0,,,0
12/28/2001 12:00:00 AM,CHOCÓ,VARIOS,INUNDACION,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20128930,,20128930
07/09/2013 12:00:00 AM,CHOCO,QUIBDO,DESLIZAMIENTO,,,,,14,2,1,1,,,,,,,,,,,0,,0,0,0,0,,0,0
07/21/2008 12:00:00 AM,CÓRDOBA,LORICA,INUNDACION,23417,,,,,,,,,,,,,,,,,,,39722,0,0,0,0,,279350880,279350880
11/11/2004 12:00:00 AM,BOLÍVAR,SAN FERNANDO,INUNDACION,13650,,,,800,160,,36,,,,,,,,,,,,,0,0,0,0,,,0
11/06/2007 12:00:00 AM,BOLÍVAR,EL CARMEN DE BOLÍVAR,INUNDACION,13244,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0
09/18/2011 12:00:00 AM,META,PUERTO LLERAS,VENDAVAL,50577,,,,8,2,,2,,,,,,,,,,,,,0,0,0,0,,0,0
03/17/2013 12:00:00 AM,CUNDINAMARCA,TENJO,INUNDACION,25799,,,,100,20,,20,,,,,,,1,,,,0,,0,0,0,0,,0,0
01/06/2006 12:00:00 AM,RISARALDA,SANTUARIO,DESLIZAMIENTO,66687,,,,,,,,,,,,,,1,,,,,,0,0,0,0,,,0
02/15/2012 12:00:00 AM,CAQUETÁ,CARTAGENA DEL CHAIRÁ,INCENDIO FORESTAL,18150,,,,,,,,,,,,,,,,111,,,,0,0,0,0,,0,0
04/17/2012 12:00:00 AM,VALLE DEL CAUCA,GUACARÍ,INUNDACION,76318,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
01/03/2013 12:00:00 AM,BOYACA,TURMEQUE,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,12,,0,,0,0,0,0,,0,0
04/23/2012 12:00:00 AM,CUNDINAMARCA,LA CALERA,DESLIZAMIENTO,25377,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/21/2012 12:00:00 AM,CASANARE,YOPAL,DESLIZAMIENTO,85001,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/13/2011 12:00:00 AM,HUILA,ALGECIRAS,DESLIZAMIENTO,41020,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
06/07/2012 12:00:00 AM,VALLE DEL CAUCA,CANDELARIA,INUNDACION,76130,,,,150,30,,30,,,,,,,,,,,,,0,0,56935631.56,0,20341760,0,77277391.56
06/10/2006 12:00:00 AM,ANTIOQUIA,GIRALDO,DESLIZAMIENTO,05306,3,5,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
10/02/2010 12:00:00 AM,MAGDALENA,SANTA MARTA,INUNDACION,47001,,,,2000,400,,400,,,,,,,,,,,,,0,0,0,35960000,32108800,0,68068800
10/19/2009 12:00:00 AM,ANTIOQUIA,MEDELLÍN,VENDAVAL,05001,,,,124,35,,35,,,,,,,,,,,,,0,0,0,0,,,0
08/16/2013 12:00:00 AM,TOLIMA,ARMERO,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,7,,0,,0,0,0,0,,0,0
11/10/2010 12:00:00 AM,BOYACÁ,CHITA,INUNDACION,15183,,,,2230,446,,150,4,,,,,,,,,,,40530,23054826,12750000,0,0,,0,35804826
06/10/2009 12:00:00 AM,ANTIOQUIA,LIBORINA,AVALANCHA,05411,,,,515,103,3,100,,2,1,,,1,,,,,,,0,0,0,0,,,0
11/30/2001 12:00:00 AM,LA GUAJIRA,RIOHACHA/SANJUAN,VARIOS,,,,,,,,,,,,,,,,,,,,37245,7200050.4,1650000,4823280,0,1393983.6,,15067314
06/11/2012 12:00:00 AM,SANTANDER,BUCARAMANGA,INUNDACION,68001,,,,565,113,,113,,,,,,,,4,,,,,0,0,0,0,,0,0
04/12/2012 12:00:00 AM,BOYACÁ,SAN PABLO DE BORBUR,INUNDACION,15681,,,,24,10,,10,,,,,,,,,,,,,0,0,0,0,,0,0
04/01/2012 12:00:00 AM,QUINDIO,GÉNOVA,VENDAVAL,63302,,,,250,50,,3,,,,,,,,,,,,,0,0,0,0,,0,0
04/20/2006 12:00:00 AM,BOYACÁ,COPER,INUNDACION,15212,,,1,87,21,,,,,,,,,1,,15,,,,1314600,808500,0,0,,20000000,22123100
04/04/2011 12:00:00 AM,BOLÍVAR,SAN PABLO,INUNDACION,13670,,,,2050,410,,410,,,,,,,,,,,,,48300000,76500000,0,0,,0,124800000
02/18/2013 12:00:00 AM,CASANARE,AGUAZUL,INCENDIO FORESTAL,85010,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
08/20/2001 12:00:00 AM,NORTE DE SANTANDER,CHITAGÁ,DESLIZAMIENTO,54174,,,,300,80,10,70,,,8,,,,,,,,,37158,0,0,4928028,0,,,4928028
06/30/2011 12:00:00 AM,CUNDINAMARCA,UNE,VENDAVAL,25845,,,,615,205,,,,,,,,,,,431,,,,0,0,0,0,,0,0
12/06/2011 12:00:00 AM,HUILA,TARQUI,DESLIZAMIENTO,41791,1,1,,107,41,1,40,5,,,,1,,,,,,,,0,0,0,0,,0,0
09/07/2010 12:00:00 AM,ANTIOQUIA,MEDELLÍN,DESLIZAMIENTO,05001,,,,15,3,1,2,,,,,,,,,,,,,0,0,0,0,,0,0
11/15/2004 12:00:00 AM,RISARALDA,DOSQUEBRADAS,DESLIZAMIENTO,66170,,,,70,14,,14,,,,,,,,,,,,,0,0,0,0,,,0
06/15/2003 12:00:00 AM,ANTIOQUIA,TITIRIBÍ,INUNDACION,05809,,,,75,15,,15,,,,,,,,,,,,,0,0,0,0,,,0
03/22/2009 12:00:00 AM,VALLE DEL CAUCA,BUGALAGRANDE,INCENDIO ESTRUCTURAL,76113,3,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
10/31/2007 12:00:00 AM,CAUCA,TORIBÍO,DESLIZAMIENTO,19821,,,,,,,,11,,,,,,,,,,,,0,0,0,0,,,0
02/21/2013 12:00:00 AM,ARAUCA,ARAUCA,INCENDIO FORESTAL,81001,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
09/12/2011 12:00:00 AM,CAUCA,SANTA ROSA,DESLIZAMIENTO,19701,,,,,,,,6,,,,,,,,,,,,0,0,0,0,,50000000,50000000
07/15/2011 12:00:00 AM,SUCRE,SAN LUIS DE SINCÉ,INUNDACION,70742,,,,723,241,,,,,,,,,,,,,,,8917000,20485000,0,0,,0,29402000
06/20/2010 12:00:00 AM,BOYACÁ,MUZO,DESLIZAMIENTO,15480,,,,505,101,,90,1,,,,,,,,,,,,0,0,0,0,,0,0
09/23/2004 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,VENDAVAL,19698,,,,170,34,,34,,,,,,,5,,,,,38300,0,0,8562014.52,0,,,8562014.52
07/15/2012 12:00:00 AM,CUNDINAMARCA,ANOLAIMA,DESLIZAMIENTO,25040,,,,20,4,1,3,,,,,,,,,,,,,0,0,0,0,,0,0
05/28/2007 12:00:00 AM,NARIÑO,PASTO,DESLIZAMIENTO,52001,1,,,,,,,1,,,,,,,,,,,,0,0,0,0,,,0
12/04/2008 12:00:00 AM,QUINDIO,GÉNOVA,DESLIZAMIENTO,63302,1,1,,,,,,1,,,,,,,,,,,,0,0,0,0,,,0
10/05/1999 12:00:00 AM,BOLÍVAR,SAN MARTÍN DE LOBA,INUNDACION,13667,,,,3450,690,,,,,,,,,,,,AFECTACION CULTIVO DE YUCA,,36444,,2910000,,,,,2910000
05/12/2009 12:00:00 AM,NORTE DE SANTANDER,GRAMALOTE,INUNDACION,54313,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,,0
05/01/2009 12:00:00 AM,VALLE DEL CAUCA,GUADALAJARA DE BUGA,VENDAVAL,76111,,,,250,50,,50,,,,,,,1,,,,,,0,0,0,0,,,0
04/04/2013 12:00:00 AM,CUNDINAMARCA,CAQUEZA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,5,,0,,0,0,0,0,,0,0
11/07/2011 12:00:00 AM,CHOCÓ,LLORÓ,INUNDACION,27413,,,,3807,810,2,328,,,,,,,,,,,,,38499240,134645000,36881040,0,,0,210025280
04/22/2012 12:00:00 AM,SANTANDER,CERRITO,INUNDACION,68162,,,,,,,,,,,,1,,,1,,,,,0,0,0,0,,0,0
11/30/2010 12:00:00 AM,HUILA,TELLO,INUNDACION,41799,,,,130,26,2,24,9,,,1,,,,,,,,,0,0,0,0,,0,0
08/17/2001 12:00:00 AM,CAUCA,SAN SEBASTIÁN,VENDAVAL,19693,,,,45,9,,9,,,,,,,2,2,,,,37138,0,0,1060182,0,,,1060182
08/20/2010 12:00:00 AM,RISARALDA,PEREIRA,VENDAVAL,66001,,,,410,82,,82,,,,,,,,,,,,,0,0,0,0,,0,0
11/18/2010 12:00:00 AM,CUNDINAMARCA,CÁQUEZA,DESLIZAMIENTO,25151,,,,65,13,,13,,,,,,,,,,,,,0,0,0,0,,0,0
07/06/1998 12:00:00 AM,CÓRDOBA,VALENCIA,INUNDACION,23855,,,,490,98,,,,,,,,,,,,,,,,1955000,,,,,1955000
02/24/2006 12:00:00 AM,ATLÁNTICO,JUAN DE ACOSTA,INUNDACION,08372,,,,,,,,,,,,,,,,,,,38776,0,0,557600.96,0,1508100,,2065700.96
11/22/2011 12:00:00 AM,BOYACÁ,PAZ DE RÍO,DESLIZAMIENTO,15537,,,,100,20,,20,,,,,,,,,,,,,0,0,0,0,,0,0
04/28/2012 12:00:00 AM,VALLE DEL CAUCA,TRUJILLO,INUNDACION,76828,,,,150,30,,30,,,,,,,,,,,,,0,0,0,0,,0,0
03/07/2006 12:00:00 AM,VALLE DEL CAUCA,PRADERA,INUNDACION,76563,,,,50,10,,,,,,,,,,,,,,,0,0,0,0,,,0
11/04/2004 12:00:00 AM,BOLÍVAR,SIMITÍ,INUNDACION,13744,,,,585,83,,83,,,,,,,,,,,,38337,4420000,6120000,0,0,,,10540000
09/24/2001 12:00:00 AM,GUAVIARE,VARIOS,INUNDACION,,,,,,,,,,,,,,,,,,,,37158,0,0,0,0,,7000000,7000000
05/18/2011 12:00:00 AM,NARIÑO,FRANCISCO PIZARRO,INUNDACION,52520,,,,1507,355,,355,,,,,,,,,1236,,,,0,0,0,0,,0,0
05/18/2009 12:00:00 AM,CUNDINAMARCA,SASAIMA,INUNDACION,25718,,,,,,,,5,,,,,,,,,,,,0,0,0,0,,,0
12/13/2004 12:00:00 AM,CAUCA,POPAYÁN,INUNDACION,19001,,,,6250,1250,4,50,,,,,,2,,,,,,38341,44000000,36000000,19800000,0,,,99800000
11/26/2008 12:00:00 AM,CAUCA,VILLA RICA,INUNDACION,19845,,,,385,77,,,,,,,,,,,,,,39853,11599868,8500000,0,0,,,20099868
07/10/2006 12:00:00 AM,ARAUCA,ARAUQUITA,INUNDACION,81065,,,,2764,547,,,,,,,,,,,,,,,0,0,0,0,,,0
09/24/2013 12:00:00 AM,NARIÑO,ALBAN,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
06/08/2004 12:00:00 AM,CHOCÓ,ALTO BAUDÓ,INUNDACION,27025,,,,3750,750,,,,,,,,,,,,PERDIDA DE CULTIVOS,,38190,45750000,26700000,0,0,,,72450000
06/07/2012 12:00:00 AM,CUNDINAMARCA,PASCA,VENDAVAL,25535,,,,5,1,,1,,,,,,,1,,,,,,0,0,0,0,,0,0
03/24/2006 12:00:00 AM,VALLE DEL CAUCA,JAMUNDÍ,INUNDACION,76364,,,,225,45,,45,,,,,,,,,,,,,0,0,0,0,,,0
04/12/2006 12:00:00 AM,CHOCÓ,CÉRTEGUI,VENDAVAL,27160,,,,2505,501,,,,,,,,,,,,,,38890,33300000,20250000,0,0,,,53550000
09/07/1999 12:00:00 AM,CAUCA,EL TAMBO,INC.ESTRUCTURAL,19256,,,,15,3,3,,,,,,,,,,,,,,,,,,,,0
03/17/2007 12:00:00 AM,ATLÁNTICO,PONEDERA,VENDAVAL,08560,,,,365,73,,73,,,,,,,,,,,,39209,0,0,20254621.96,0,,,20254621.96
02/01/1999 12:00:00 AM,HUILA,TELLO,VENDAVAL,41799,,,,125,25,,25,,,,,,,,,,,,36249,,,500076,,,,500076
06/01/2012 12:00:00 AM,CUNDINAMARCA,QUETAME,DESLIZAMIENTO,25594,,,,20,4,2,2,1,,,,,,,,,,,,0,0,0,0,,0,0
09/21/2007 12:00:00 AM,VALLE DEL CAUCA,ZARZAL,VENDAVAL,76895,,3,,1315,263,,69,,,,,,,,,,,,,0,0,0,0,,,0
11/25/2005 12:00:00 AM,MAGDALENA,SALAMINA,INUNDACION,47675,,,,190,58,,,,,,,,,,,,,,,0,0,0,0,,,0
11/24/2004 12:00:00 AM,SUCRE,SAN MARCOS,INUNDACION,70708,,,,1400,280,,,,,,,,,,,,,,,0,0,0,0,,,0
05/18/2012 12:00:00 AM,SUCRE,SUCRE,VENDAVAL,70771,,,,256,51,,51,,,,,,,,,,,,,0,0,39996800,0,1151392.8,0,41148192.8
04/16/1999 12:00:00 AM,VALLE DEL CAUCA,JAMUNDÍ,INUNDACION,76364,,,,70,11,11,,,,,,,,,,,,,36266,1794845.03,221718.2,,,,,2016563.23
04/12/2007 12:00:00 AM,QUINDIO,DEPARTAMENTO,DESLIZAMIENTO,,,,,,,,,,,,,,,,,,,,39259,0,0,20985790,0,,,20985790
09/09/2012 12:00:00 AM,ATLÁNTICO,LURUACO,VENDAVAL,08421,,,,3130,626,,626,,,,,,,,,,,,,0,0,0,0,,0,0
11/17/2010 12:00:00 AM,NARIÑO,ANCUYÁ,DESLIZAMIENTO,52036,,,,1004,291,,251,8,,,4,,,6,,,,,,0,0,0,0,,0,0
07/12/2012 12:00:00 AM,TOLIMA,HONDA,INCENDIO FORESTAL,73349,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
01/25/2012 12:00:00 AM,NARIÑO,SAN LORENZO,DESLIZAMIENTO,52687,,,,412,103,,103,4,2,,,,,,,,,40998,,0,0,0,0,,10000000,10000000
04/06/2012 12:00:00 AM,RISARALDA,BALBOA,INUNDACION,66075,,,,20,4,,4,,,,,,,,,,,,,0,0,0,0,,0,0
11/23/2009 12:00:00 AM,CAUCA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,40156,36476000,97750000,0,0,,,134226000
02/21/2013 12:00:00 AM,CAUCA,CORINTO,EXPLOSION,19212,,,,,,,,,,,1,,,,,,,0,,0,0,0,0,,0,0
09/17/2013 12:00:00 AM,NORTE DE SANTANDER,LA ESPERANZA,INUNDACION,54385,,,,,,,,1,,,,1,,,,,12,0,,0,0,0,0,,0,0
05/15/2004 12:00:00 AM,VALLE DEL CAUCA,BUENAVENTURA,VENDAVAL,76109,,,,335,67,,67,,,,,,,,,,COLAPSO DE 17 TORRES METALICAS DE ENERGIA. ADICIONALMENTE. DEBIDO AL CORTE DE FLUIDO ELECTRICO SE PERDIO LA PRODUCCION DE MARISCOS EN 600 FAMILIA.,,,0,0,0,0,,,0
06/03/2003 12:00:00 AM,ATLÁNTICO,BARRANQUILLA,INUNDACION,08001,,,,86,18,,,,,,,,,,,,,,37785,1740000,1200000,1089960,4760640,,,8790600
12/03/2010 12:00:00 AM,VALLE DEL CAUCA,RESTREPO,INUNDACION,76606,,,,,,,,,,,1,,,,,,,,,0,0,0,0,,0,0
01/01/2012 12:00:00 AM,RISARALDA,MARSELLA,DESLIZAMIENTO,66440,,,,250,50,,50,,,,1,,,,,,,,,0,0,0,0,,0,0
04/21/2011 12:00:00 AM,CALDAS,LA MERCED,DESLIZAMIENTO,17388,,,,85,17,,17,1,,,,,,,,,,,,0,0,0,0,,0,0
05/11/2009 12:00:00 AM,MAGDALENA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,40049,36952000,85000000,10500000,0,,,132452000
06/29/2011 12:00:00 AM,TOLIMA,HONDA,VENDAVAL,73349,,,,17,6,,6,,,,,,,,,,,,,0,0,0,0,,0,0
08/30/2013 12:00:00 AM,SANTANDER,BUCARAMANGA,DESLIZAMIENTO,68001,,,,,,,,1,,,,,,,,,,0,,0,0,0,0,,0,0
12/15/2010 12:00:00 AM,SANTANDER,CABRERA,INUNDACION,68121,,,,120,30,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/28/2008 12:00:00 AM,CHOCÓ,MEDIO SAN JUAN,VENDAVAL,27450,,,,75,15,,15,,,,,,,,,,,,39612,0,0,4892309.28,0,,,4892309.28
11/11/2005 12:00:00 AM,ANTIOQUIA,CAÑASGORDAS,DESLIZAMIENTO,05138,3,2,,20,5,1,4,,,,,,,,,,,,,0,0,0,0,,,0
07/28/2012 12:00:00 AM,TOLIMA,AMBALEMA,INCENDIO FORESTAL,73030,,,,,,,,,,,,,,,,4,,,,0,0,0,0,,0,0
03/23/2009 12:00:00 AM,CUNDINAMARCA,SOACHA,DESLIZAMIENTO,25754,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
09/06/2013 12:00:00 AM,CORDOBA,TIERRALTA,INUNDACION,,,,,6350,1270,,50,,,,,,,,,,,0,,0,0,0,0,,0,0
03/17/2007 12:00:00 AM,LA GUAJIRA,URIBIA,SEQUIA,44847,,,,5500,1100,,,,,,,,,,,,,,39245,43771200,24900000,0,0,,,68671200
05/19/2004 12:00:00 AM,MAGDALENA,SANTA MARTA,INUNDACION,47001,,4,,,,1,,,,,,,,,,,,,,0,0,0,0,,,0
02/25/2009 12:00:00 AM,ANTIOQUIA,PUERTO TRIUNFO,INUNDACION,05591,,,,50,10,,10,,,,,,,,,,,,,0,0,0,0,,,0
04/04/2009 12:00:00 AM,ANTIOQUIA,EBÉJICO,DESLIZAMIENTO,05240,,,,50,10,2,8,1,2,,,,,,,,,,,0,0,0,0,,,0
03/21/2012 12:00:00 AM,ANTIOQUIA,CALDAS,DESLIZAMIENTO,05129,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
09/22/2000 12:00:00 AM,VALLE DEL CAUCA,EL ÁGUILA,INUNDACION,76243,,,,,,,,,,,,,,,,,PERDIDA DE 335 HAS DE CULTIVOS POR GRANIZADA.,,,0,0,0,0,,,0
01/28/2013 12:00:00 AM,BOYACA,SAN MATEO,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
12/15/2010 12:00:00 AM,TOLIMA,FRESNO,INUNDACION,73283,,,,995,321,2,15,,,,,,,,,870.65,,,,0,0,0,0,,0,0
06/24/2011 12:00:00 AM,SANTANDER,BARICHARA,VENDAVAL,68079,,,,105,21,,21,,,,,,,,,,,,,0,0,0,0,,0,0
06/30/2011 12:00:00 AM,CUNDINAMARCA,SUESCA,INUNDACION,25772,,,,125,90,,90,,,,,,,,,,,,,0,0,0,0,,0,0
09/21/2009 12:00:00 AM,RISARALDA,BALBOA,INCENDIO ESTRUCTURAL,66075,,,,6,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
09/12/2012 12:00:00 AM,QUINDIO,PIJAO,INCENDIO FORESTAL,63548,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/07/2013 12:00:00 AM,CORDOBA,LA APARTADA,INUNDACION,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
06/06/2011 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INUNDACION,05001,,,,185,37,2,35,,,,,,,,,,,,,0,0,0,0,,0,0
08/10/2006 12:00:00 AM,SANTANDER,SAN VICENTE DE CHUCURÍ,VENDAVAL,68689,,,,100,20,,20,,,,,,,1,,,,,,0,0,0,0,,,0
06/15/2003 12:00:00 AM,ANTIOQUIA,SANTO DOMINGO,INUNDACION,05690,,,,100,20,,,,,,,,,,,,,,,0,0,0,0,,,0
12/15/2010 12:00:00 AM,CALDAS,RISARALDA,DESLIZAMIENTO,17616,2,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
08/07/2004 12:00:00 AM,QUINDIO,CÓRDOBA,VENDAVAL,63212,,,,1660,332,,8,,,,,,,1,,586,PERDIDA DE CULTIVOS DE PLATANO. BABANO. MORA Y LULO,,38285,0,11952000,7018000,0,,,18970000
04/09/2011 12:00:00 AM,NARIÑO,MALLAMA,AVALANCHA,52435,,,,,,,,,,,,,,1,,,,,,0,0,0,0,,0,0
05/31/2007 12:00:00 AM,VALLE DEL CAUCA,JAMUNDÍ,INUNDACION,76364,,,,50,10,,10,,,,,,,,,,,,,0,0,0,0,,,0
09/17/2012 12:00:00 AM,CUNDINAMARCA,LA MESA,INCENDIO ESTRUCTURAL,25386,,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
08/29/2012 12:00:00 AM,TOLIMA,PRADO,INCENDIO FORESTAL,73563,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/16/2013 12:00:00 AM,SAN ANDRES,SAN ANDRES,INUNDACION,,,,,400,80,,80,,,,,,,,,,,0,,0,0,0,0,,0,0
09/13/2011 12:00:00 AM,ANTIOQUIA,BETULIA,INUNDACION,05093,,,,,,,,,,,,,,,,,,,,0,0,56890743.44,0,45564171.56,0,102454915
10/07/2013 12:00:00 AM,RISARALDA,GUATICA,INUNDACION,,,,,165,33,,33,,,,,,,,,,,0,,0,0,0,0,,0,0
11/09/2005 12:00:00 AM,TOLIMA,MELGAR,INUNDACION,73449,,,,379,98,,,,,,,,,,,,,,38756,6134800,3773000,0,0,,,9907800
11/15/2005 12:00:00 AM,NARIÑO,PASTO,EVENTO VOLCANICO,52001,,,,,,,,,,,,,,,,,,,38671,0,0,0,0,,543300000,543300000
05/23/2008 12:00:00 AM,ANTIOQUIA,LA PINTADA,INUNDACION,05390,,,,1000,200,,200,,,,,,,,,,,,,0,0,0,0,,,0
09/25/2010 12:00:00 AM,SANTANDER,BUCARAMANGA,DESLIZAMIENTO,68001,,,,20,5,,5,,,,,,,,,,,,,0,0,0,0,,0,0
10/13/2013 12:00:00 AM,CUNDINAMARCA,GUADUAS,COLAPSO,25320,,,,10,2,,2,,,,,,,,,,,0,,0,0,0,0,,0,0
06/10/2011 12:00:00 AM,SANTANDER,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,197500000,425000000,0,0,,0,622500000
03/11/2007 12:00:00 AM,ATLÁNTICO,CAMPO DE LA CRUZ,VENDAVAL,08137,,,,240,48,,48,,,,,,,,1,,,,39324,9483760,5395000,0,0,,,14878760
12/02/2010 12:00:00 AM,BOYACÁ,OTANCHE,DESLIZAMIENTO,15507,,,,560,112,,112,,,,,,,,,,,,,0,0,0,0,,0,0
02/03/2013 12:00:00 AM,CALDAS,VILLAMARIA,DESLIZAMIENTO,,,,,,,,,,,,1,,,,,,,0,,0,0,0,0,,0,0
06/08/2011 12:00:00 AM,BOLÍVAR,SAN ESTANISLAO,INUNDACION,13647,,,,,,,,,,,,,,,,,,,,5550000,12750000,0,0,,0,18300000
